hour,glucose_mean,glucose_median,hypo_pct,hyper_pct,n
16.083333333333332,137.67023001796238,127.33333333333333,7.699443413729128,21.243042671614102,1078
16.166666666666668,137.41670635009586,127.66666666666667,7.884972170686456,20.686456400742117,1078
16.25,137.10144929210415,127.0,8.61111111111111,20.37037037037037,1080
16.333333333333332,136.7290980047838,127.66666666666667,8.518518518518519,20.0,1080
16.416666666666668,136.4442467174634,127.16666666666666,8.703703703703704,20.09259259259259,1080
16.5,136.40754357829115,127.0,9.814814814814815,20.64814814814815,1080
16.583333333333332,136.4585730609033,126.45833333333334,8.61111111111111,19.90740740740741,1080
16.666666666666668,136.58241349617927,126.5,8.61111111111111,19.537037037037035,1080
16.75,136.76480503790168,125.0,8.603145235892692,19.611470860314522,1081
16.833333333333332,136.9208014232578,125.66666666666667,7.4074074074074066,19.814814814814817,1080
16.916666666666668,136.98396002617145,126.33333333333333,6.666666666666667,20.0,1080
17.0,137.3825500605165,126.0,6.851851851851852,20.833333333333336,1080
17.083333333333332,137.14031447757768,126.0,6.5740740740740735,20.27777777777778,1080
17.166666666666668,136.982801116861,126.33333333333333,6.481481481481481,20.74074074074074,1080
17.25,137.2396396079962,126.0,6.944444444444445,20.27777777777778,1080
17.333333333333332,137.63035128226926,127.16666666666666,6.018518518518518,20.09259259259259,1080
17.416666666666668,138.14606295654235,127.5,6.018518518518518,20.64814814814815,1080
17.5,138.57354711758794,128.5,6.388888888888888,20.555555555555554,1080
17.583333333333332,139.1947710662152,130.16666666666669,5.833333333333333,20.833333333333336,1080
17.666666666666668,139.7729394592869,131.16666666666669,5.37037037037037,20.09259259259259,1080
17.75,140.4037796630582,132.0,6.018518518518518,20.555555555555554,1080
17.833333333333332,140.97373849887154,131.66666666666666,5.648148148148148,20.74074074074074,1080
17.916666666666668,141.53721585320335,132.0,5.0,21.666666666666668,1080
18.0,142.18124876309074,133.0,5.648148148148148,22.314814814814817,1080
18.083333333333332,142.80022437581965,133.90047961630694,5.185185185185185,22.59259259259259,1080
18.166666666666668,143.51814178749038,134.47371364653245,4.444444444444445,23.61111111111111,1080
18.25,144.38476290286482,135.0,4.351851851851852,23.703703703703706,1080
18.333333333333332,144.8663262578765,136.33333333333334,4.166666666666666,23.14814814814815,1080
18.416666666666668,145.64279702029555,137.0,4.074074074074074,23.14814814814815,1080
18.5,146.54797148641833,138.0,3.888888888888889,23.055555555555557,1080
18.583333333333332,147.1673569558725,138.66666666666666,3.425925925925926,23.88888888888889,1080
18.666666666666668,148.0931376682264,139.66666666666666,3.700277520814061,24.514338575393154,1081
18.75,149.0206625975508,140.0,3.6111111111111107,25.185185185185183,1080
18.833333333333332,149.5509047862358,142.0,3.5185185185185186,25.64814814814815,1080
18.916666666666668,150.24781364158756,142.66666666666666,3.6111111111111107,25.833333333333336,1080
19.0,151.04796323768,144.0,4.074074074074074,26.01851851851852,1080
19.083333333333332,151.14793460290952,145.33333333333334,3.7037037037037033,26.574074074074073,1080
19.166666666666668,151.70346152369453,145.66666666666666,3.5185185185185186,26.38888888888889,1080
19.25,152.41084029633146,146.0,3.148148148148148,26.666666666666668,1080
19.333333333333332,152.6031039208424,145.83333333333331,3.0555555555555554,26.944444444444443,1080
19.416666666666668,152.8380878518667,146.33333333333334,3.0555555555555554,26.666666666666668,1080
19.5,153.09992363474288,146.0,3.7037037037037033,27.037037037037038,1080
19.583333333333332,153.1858187944562,146.83333333333331,3.7962962962962963,27.314814814814813,1080
19.666666666666668,153.28189913935472,146.25,3.425925925925926,26.75925925925926,1080
19.75,153.36825726203102,146.5,3.425925925925926,27.314814814814813,1080
19.833333333333332,153.1296924146522,146.33333333333334,2.9629629629629632,27.500000000000004,1080
19.916666666666668,152.88677393479477,146.0,3.7037037037037033,27.40740740740741,1080
20.0,152.53876286234473,146.0,3.6111111111111107,27.40740740740741,1080
20.083333333333332,152.20147912845195,145.66666666666666,3.425925925925926,26.75925925925926,1080
